player,date,minutes,distance_m,explosive_distance_m,abs_hsr_m,abs_hsr_count,distance_abs_m,distance_rel_m,sprints_abs_count,sprints_rel_count,accelerations,decelerations,distance_acceleration,distance_deceleration,player_load,player_load_horizontal,player_load_vertical,player_load_anteroposterior,player_load_mediolateral,energy_expenditure,hmld_m,hmld_count,dsl,mechanical_actions,high_mechanical_actions,locomotor_load,high_speed_distance,very_high_speed_distance,high_speed_actions,high_accelerations,very_high_accelerations,high_decelerations,very_high_decelerations,avg_speed_kmh,avg_heart_rate,avg_hr_percent,metabolic_power,metabolic_power_avg,player_load_min,distance_min,hsr_min,accelerations_min,decelerations_min,sprints_min,high_speed_distance_min,very_high_speed_distance_min,high_accelerations_min,very_high_accelerations_min,high_decelerations_min,very_high_decelerations_min,energy_min,hmld_min,hsr_ratio,high_speed_ratio,sprint_ratio,hmld_ratio,rpe_general,rpe_peripheral,wellness_fatigue,wellness_sleep,wellness_doms,wellness_stress,wellness_mood,max_speed_kmh,max_acceleration,max_deceleration,max_heart_rate,team,position,sport,week_calendar,week_team,week_match_day,session,type_session,group,match_day
Marc Cardona,2022-02-09,60.0,2550.423997913504,261.6550617095364,44.838317574465584,4.0,17.573707949938882,44.838317574465584,2.0,4.0,2135.0,2146.0,114.45835432080924,69.24532231133,36.42244190569084,24.14816894107766,23.344897900951256,15.698454871182133,14.92130893978086,169.1490691590486,306.80456100618403,51.0,85.42991075514573,4283.0,68.0,2612.8360234379084,90.14325518703208,30.000256537809264,10.0,19.0,0.0,49.0,3.0,4.320384405473437,0.0,0.0,6630.455852765505,6.425908402907003,0.6070406984281806,42.50706663189173,0.7473052929077597,35.583333333333336,35.766666666666666,0.03333333333333333,1.5023875864505347,0.5000042756301544,0.31666666666666665,0.0,0.8166666666666667,0.05,2.81915115265081,5.113409350103067,1.7580730737770545,3.534441930470309,0.6890504466832139,12.029551214118912,,,,,,,,24.575800037384067,4.401349623998006,-4.68573236465454,0.0,UD Las Palmas,DELANTERO,,4.0,0.0,0.0,,Tactical,,-1 MD
Omenuke  Mfulu,2022-02-09,60.0,2914.5990738181235,294.9447263611461,13.610779690635129,2.0,8.52749748723515,0.0,1.0,0.0,2202.0,2208.0,99.56424204499086,70.72535150819014,44.83347444340272,28.69926723601733,29.712797631956462,19.020376877973405,17.49649753075039,225.71981435628635,309.46272063574804,63.0,80.22127954925054,4411.0,86.0,2936.737350995994,36.53498927948791,5.317982872661959,5.0,22.0,0.0,64.0,5.0,4.421799720375354,0.0,0.0,7454.103930961104,6.526107708328866,0.747224574056712,48.57665123030206,0.22684632817725214,36.7,36.8,0.016666666666666666,0.6089164879914651,0.08863304787769932,0.36666666666666664,0.0,1.0666666666666667,0.08333333333333333,3.7619969059381058,5.157712010595801,0.46698634515123943,1.253516808115467,0.29257874826893887,10.617677176104774,,,,,,,,23.15380001068113,4.614103476206463,-5.165613015492757,0.0,UD Las Palmas,MC,,4.0,0.0,0.0,,Tactical,,-1 MD
Oscar Clemente,2022-02-09,60.0,2407.65226558995,228.09087435133333,31.589078275699418,2.0,11.988595938476893,0.0,1.0,0.0,2174.0,2186.0,54.44670302874621,62.44367413372333,38.821936823704775,25.477222917491847,25.118650996534377,16.96132403890834,15.364970324590232,149.81442113319022,242.42724453391256,42.0,67.04654833883603,4361.0,55.0,2451.229939804126,63.70606782807486,22.987766777936777,9.0,11.0,0.0,44.0,3.0,3.99367505865432,0.0,0.0,6156.167027457006,5.866646499251501,0.6470322803950795,40.1275377598325,0.5264846379283237,36.233333333333334,36.43333333333333,0.016666666666666666,1.061767797134581,0.3831294462989463,0.18333333333333332,0.0,0.7333333333333333,0.05,2.4969070188865037,4.04045407556521,1.312028266173193,2.6459829244679103,0.4979371859390714,10.06903064859785,,,,,,,,25.0814001083374,4.32822529474894,-5.121572653452553,0.0,UD Las Palmas,MC,,4.0,0.0,0.0,,Tactical,,-1 MD
PEJIÑO FCO,2022-02-09,60.0,2413.2613617375728,236.89687208932912,36.755908988957536,3.0,25.892448762812208,36.755908988957536,2.0,3.0,2335.0,2350.0,88.54186691070457,88.49589098280778,31.82638962133856,20.653685756579,20.698040301747856,12.611454259614195,13.623063450747807,162.23479412961908,286.05982826842416,46.0,20.73098804505792,4687.0,71.0,2475.9097194893425,50.81454566856727,21.31940450380672,7.0,16.0,0.0,55.0,8.0,4.347923403172943,0.0,0.0,6246.050647107816,6.513171706086866,0.5304398270223093,40.22102269562621,0.6125984831492922,38.916666666666664,39.166666666666664,0.03333333333333333,0.8469090944761212,0.3553234083967787,0.26666666666666666,0.0,0.9166666666666666,0.13333333333333333,2.7039132354936513,4.767663804473736,1.5230803248966331,2.1056378921170924,1.0729235205659358,11.85366130680757,,,,,,,,22.511199951171864,4.871666590372723,-5.473254839579263,0.0,UD Las Palmas,EXTREMO,,4.0,0.0,0.0,,Tactical,,-1 MD
SERGI CARDONA,2022-02-09,60.0,2994.3350340360325,318.84501010167367,127.04766033026982,6.0,75.10952048145661,16.508358831740395,4.0,1.0,2275.0,2294.0,111.85999338451126,125.71019114837064,42.13461814555461,27.11584999077089,27.820074079911823,17.948779108712436,16.447816734395424,213.165660769625,427.4971326178274,59.0,97.0359355998324,4573.0,86.0,3196.492214847759,190.2570362593056,101.09529825235752,16.0,21.0,0.0,65.0,6.0,4.484817770772113,0.0,0.0,7840.616428105822,6.754917333024764,0.7022436357592435,49.90558390060054,2.117461005504497,37.916666666666664,38.233333333333334,0.06666666666666667,3.17095060432176,1.6849216375392921,0.35,0.0,1.0833333333333333,0.1,3.5527610128270832,7.124952210297123,4.242934036643977,6.353899416621397,2.508387325656651,14.27686373630704,,,,,,,,28.2481998443603,4.81221946080526,-5.565768718719483,0.0,UD Las Palmas,DEF LATERAL,,4.0,0.0,0.0,,Tactical,,-1 MD
Sidnei Rechel da Silva,2022-02-09,60.0,2080.6866931284426,186.51618971208572,27.947945619584317,2.0,10.60512892144301,27.947945619584317,1.0,2.0,2312.0,2327.0,54.5791675031083,40.24597426603386,31.79380876419645,20.60854063411761,20.79498368478904,14.010418719750463,12.049842005696762,130.89832828302534,178.7293935014824,37.0,43.75815543124978,4640.0,58.0,2119.23976766947,21.107943305038464,5.9302295624049615,2.0,13.0,0.0,45.0,2.0,4.053337723052629,0.0,0.0,5386.817755387145,5.910413340014223,0.5298968127366075,34.67811155214071,0.4657990936597386,38.53333333333333,38.78333333333333,0.016666666666666666,0.3517990550839744,0.09883715937341603,0.21666666666666667,0.0,0.75,0.03333333333333333,2.181638804717089,2.9788232250247066,1.343207783847689,1.0144700485060225,0.5096936966275079,8.589923417674749,,,,,,,,21.29200000762937,4.479633887608847,-4.750046253204343,0.0,UD Las Palmas,DEF CENTRAL,,4.0,0.0,0.0,,Tactical,,-1 MD
Alberto Moleiro,2022-02-10,54.215833333333336,4247.58255075621,495.106580201489,17.0638487184293,2.0,0.0,0.0,0.0,0.0,1742.0,1755.0,126.737589011789,131.096206257225,67.149943716007,43.619291324365,44.0043465215574,28.1026137300253,27.2713604323075,393.557394302505,618.894031392059,120.0,142.558045744464,3497.0,142.0,4264.64639947464,76.9413785934448,10.2246351242065,15.0,30.0,0.0,112.0,8.0,5.40749868996914,0.0,0.0,11219.0722784783,8.08884338329912,1.2385670308367542,78.34579475410708,0.3147392130545375,32.130835088150754,32.37061743955486,0.0,1.419168052262312,0.18859131171779153,0.5533438878556387,0.0,2.0658171813277177,0.147558370094837,7.25908595525609,11.415374316704387,0.40173083193854275,1.811415732926643,0.0,14.570500372779696,,,,,,,,22.2048002243042,4.8415994644165,-5.12108612060547,0.0,UD Las Palmas,MC,,9.0,0.0,0.0,,Tactical,Collective,+1 MD
Enrique Clemente,2022-02-10,54.215833333333336,3824.27838160092,448.257413529257,62.0953439832089,4.0,0.0,62.0953439832089,0.0,4.0,1841.0,1860.0,138.271171562004,125.645647626717,56.0583513390951,36.6792263917618,36.3576064006551,24.3433944397956,22.2218203825461,320.45331392805,506.114710243864,84.0,53.942853444562,3701.0,137.0,3886.373725584129,123.4197235107422,43.9438629150391,19.0,27.0,0.0,110.0,4.0,4.91689641534887,0.0,0.0,10227.5799165747,7.40750155792155,1.0339848692250744,70.5380355972441,1.1453359685800686,33.95686991807436,34.3073210470496,0.0,2.276451654850069,0.8105355984267651,0.49800949907007486,0.0,2.0289275888040086,0.0737791850474185,5.910696086839023,9.335182715575659,1.6237140131314012,3.2272682894773004,0.0,13.234253883787462,,,,,,,,23.3063999176026,3.92836713790894,-4.60797119140625,0.0,UD Las Palmas,DEF CENTRAL,,9.0,0.0,0.0,,Tactical,Collective,+1 MD
Fabio GLZ,2022-02-10,54.215833333333336,3983.32567045209,492.440292374802,16.800583714352,2.0,0.0,0.0,0.0,0.0,1608.0,1606.0,147.809331315143,83.24832880364,76.1329660100832,45.2265479400648,54.0566973296696,31.0199038388673,26.4008307898972,351.091527149244,427.619935287694,111.0,158.599569466609,3214.0,161.0,4000.126254166442,42.9473419189453,12.2402153015137,5.0,41.0,0.0,120.0,5.0,5.61940423472636,0.0,0.0,10694.9679299158,8.45411881892206,1.4042570468666875,73.47163043610428,0.3098833436914555,29.659232389062236,29.622342796538526,0.0,0.7921549716831546,0.22576827743765565,0.7562366467360395,0.0,2.213375551422555,0.09222398130927312,6.475811687531206,7.887362583888974,0.42177278747196206,1.0781780218856916,0.0,10.735249152730237,,,,,,,,22.4717997550964,4.03927183151245,-4.67350578308105,0.0,UD Las Palmas,MC,,9.0,0.0,0.0,,Tactical,Collective,+1 MD
JOEL DEL PINO,2022-02-10,54.215833333333336,3870.13457498129,477.961240789064,58.9160888478715,4.0,13.6102386225219,58.9160888478715,1.0,4.0,1730.0,1741.0,122.84562843572,149.827113516091,70.659873295589,44.2296298467438,48.0520338463183,29.8597926466538,26.0177871582083,358.102608295891,557.439853755924,90.0,233.749464114501,3472.0,136.0,3942.6609024516833,155.5154724121096,44.4239807128906,19.0,27.0,0.0,109.0,11.0,5.29108969607309,0.0,0.0,10540.0005922639,8.05402436081645,1.3033069668256012,71.38384374148923,1.086695255344315,31.909497533008498,32.1123902918889,0.018444796261854624,2.868451204207435,0.8193912733898263,0.49800949907007486,0.0,2.010482792542154,0.20289275888040087,6.6051296508564405,10.281864530766054,1.5223266195635154,4.018347925610867,0.3516735234610724,14.403629717672517,,,,,,,,25.5924001693726,4.41711282730103,-4.96356058120728,0.0,UD Las Palmas,DEF LATERAL,,9.0,0.0,0.0,,Tactical,Collective,+1 MD
MARVIN PARK,2022-02-10,54.215833333333336,3919.12320748363,463.619987185,89.1708628756501,7.0,31.9070608400248,89.1708628756501,3.0,7.0,1742.0,1729.0,173.513804157426,184.767854915147,68.9130367600022,44.8481183002727,45.1160509224953,29.4674830982274,27.344406635094,337.605723488439,553.157861183864,97.0,339.974720425544,3474.0,165.0,4040.2011311993047,136.86441230773931,72.5897617340088,16.0,37.0,0.0,128.0,10.0,5.24616503519907,0.0,0.0,10441.9147049952,7.80812888327329,1.2710869228239388,72.28742908714176,1.6447383982351422,32.130835088150754,31.891052736746644,0.05533438878556387,2.52443620051472,1.3389033658803633,0.6824574616886211,0.0,2.360933921517392,0.18444796261854624,6.227068786580285,10.202884050179634,2.2752758245869096,3.492220199824146,0.8141377331311693,14.11432690168046,,,,,,,,25.7771996498108,4.83285760879517,-5.85831260681152,0.0,UD Las Palmas,DEF LATERAL,,9.0,0.0,0.0,,Tactical,Collective,+1 MD
PEJIÑO FCO,2022-02-10,54.215833333333336,3664.30119884434,414.053465618625,81.2170369789092,6.0,9.31619353867136,81.2170369789092,1.0,6.0,1806.0,1819.0,158.824299928153,112.673671127107,51.9112621225056,33.0423461507597,34.7071126883497,21.5194503393558,20.4625398841767,302.523068016785,486.171568895862,82.0,49.877262482634,3626.0,129.0,3754.8344293619207,169.95773172378577,50.31366586685177,18.0,32.0,1.0,97.0,8.0,5.09745503251125,0.0,0.0,9788.65710904624,7.67466651670871,0.9574926535453467,67.5872890547535,1.4980317000674932,33.31130204890945,33.55108440031356,0.018444796261854624,3.134835734772175,0.92802531610111,0.590233480379348,0.018444796261854624,1.7891452373998984,0.147558370094837,5.579976354080787,8.967335536590392,2.2164399860067103,4.638203097970975,0.2542420241439086,13.267784019752318,,,,,,,,24.4223997116089,5.45975589752197,-5.92727279663086,0.0,UD Las Palmas,EXTREMO,,9.0,0.0,0.0,,Tactical,Collective,+1 MD
Sidnei Rechel da Silva,2022-02-10,54.215833333333336,3418.29401052805,333.905131735707,0.0,0.0,0.0,0.0,0.0,0.0,1749.0,1757.0,50.1268560256014,87.9196553478832,56.7564606906983,33.297615926376,40.2642282260456,22.2496832540438,19.9759380673993,317.90086094791,268.013507243347,62.0,116.781166344599,3506.0,78.0,3418.29401052805,20.0476264953613,0.0,5.0,11.0,0.0,67.0,3.0,5.16147305333943,0.0,0.0,8909.40766429906,7.51398824770849,1.046861353983891,63.04973658730783,0.0,32.259948661983735,32.40750703207857,0.0,0.3697743862406978,0.0,0.20289275888040087,0.0,1.2358013495442597,0.05533438878556387,5.863616611652377,4.943454536528634,0.0,0.5864804617044743,0.0,7.840563345864592,,,,,,,,19.5479999542236,4.52854347229004,-4.27305126190186,0.0,UD Las Palmas,DEF CENTRAL,,9.0,0.0,0.0,,Tactical,Collective,+1 MD
VITOLO MACHÍN,2022-02-10,54.215833333333336,3797.23074549356,446.645785041425,18.8508548307305,2.0,0.0,18.8508548307305,0.0,2.0,1911.0,1924.0,156.833271317149,102.114823622779,58.0304223772352,35.6109412105267,40.1838233155037,24.5106919920022,20.6343860778946,305.008254698909,409.14004426712,71.0,48.8694663418696,3835.0,113.0,3816.0816003242894,89.8969221115113,11.1676816940308,11.0,31.0,1.0,82.0,5.0,4.89251764538745,0.0,0.0,9666.33703211597,7.28244225568001,1.0703593177374726,70.03914745987906,0.3477001767146221,35.24800565640418,35.4877880078083,0.0,1.65813041291464,0.20598561356364162,0.5717886841174933,0.018444796261854624,1.512473293472079,0.09222398130927312,5.625815116105239,7.54650475907321,0.49643690610854063,2.367433746769229,0.0,10.774695342195761,,,,,,,,22.7856001853943,5.8967719078064,-4.77973508834839,0.0,UD Las Palmas,EXTREMO,,9.0,0.0,0.0,,Tactical,Collective,+1 MD
ALEGARCIA GARCÍA,2022-02-11,68.34716666666668,5107.89920791017,826.559349588542,397.302035142438,24.0,162.425145377976,397.302035142438,12.0,24.0,2111.0,2126.0,471.351095900166,452.394128300063,74.26530768037,49.8511027817309,46.8591884802419,31.8065759812107,31.5601944676785,412.548966942598,1193.42309343598,141.0,166.597701904098,4249.0,245.0,5667.6263884305845,562.0730514526364,312.7629165649413,50.0,67.0,1.0,178.0,42.0,5.18446950361531,0.0,0.0,14746.8633816374,7.94950022038377,1.0865894125877442,74.73461530339227,5.812999346119267,30.886430308010812,31.10589807429227,0.17557421302516804,8.223794472620952,4.5760919116121554,0.9802893560571883,0.014631184418764003,2.6043508265399926,0.6145097455880881,6.036080017107725,17.461193369673648,7.778188624536092,11.00399652722594,3.179881567092044,23.364264737014132,,,,,,,,26.2548002243042,5.00349760055542,-6.15321111679077,0.0,UD Las Palmas,DELANTERO,,15.0,0.0,0.0,,Tactical,Collective,+1 MD
ALEX SUAREZ,2022-02-11,68.34733333333332,4828.64200033901,699.530855910022,380.935401505743,21.0,149.751365776534,0.0,10.0,0.0,2192.0,2204.0,422.650491599353,413.77740540458,79.1743953124884,51.9825477618139,51.4609408369823,34.4289952877618,31.3729875170309,399.038198670049,1034.71714530627,128.0,326.474102759781,4406.0,207.0,5359.328767621288,544.9428710937499,292.2744598388669,38.0,54.0,0.0,153.0,24.0,5.35497413732129,0.0,0.0,13632.6643869757,7.89358034112287,1.158412354237011,70.64857932041744,5.573522519860464,32.07147803864574,32.24705182352884,0.14631148740258096,7.973140201915949,4.276311094881053,0.7900820319739371,0.0,2.238565757259489,0.35114756976619427,5.838387237786147,15.139100457071283,7.8890794032566145,11.285634160815617,3.101314319140251,21.428740114376346,,,,,,,,29.4312003135681,4.81968450546265,-7.0431227684021,0.0,UD Las Palmas,DEF CENTRAL,,15.0,0.0,0.0,,Tactical,Collective,+1 MD
Alberto Moleiro,2022-02-11,68.34733333333332,5269.00688218874,661.918818716813,202.551126071633,13.0,9.32442324248968,0.0,1.0,0.0,2157.0,2169.0,248.894528130794,189.430866440135,88.9841093309981,57.1355975308845,58.8567789976731,37.0361751425396,35.3978706032409,444.073430757396,782.248347922063,122.0,197.532954352848,4327.0,178.0,5480.882431502862,383.7299993038182,131.49203848838818,33.0,39.0,1.0,139.0,9.0,5.34308176068124,0.0,0.0,14238.5874531565,8.07478288249005,1.3019397391412213,77.09162340674702,2.963555653060832,31.55938783273671,31.73496161761981,0.014631148740258096,5.6144106959133,1.9238795732833496,0.5706148008700658,0.014631148740258096,2.0337296748958753,0.13168033866232287,6.4973044170081655,11.445191930268868,3.844199307393834,7.2827765816927,0.176967376414136,14.846219893285047,,,,,,,,24.2735999107361,5.10993242263794,-5.79843854904175,0.0,UD Las Palmas,MC,,15.0,0.0,0.0,,Tactical,Collective,+1 MD
ERIC CURBELO,2022-02-11,68.34716666666668,4158.39256735855,571.683648933568,273.369400662728,13.0,135.350852994905,0.0,7.0,0.0,2175.0,2170.0,396.773347352299,304.644710986126,58.5491952824261,38.2165563589211,38.2744275909272,25.9559845615674,22.5371404452401,295.14426744835,762.0319543415,107.0,233.426457164624,4352.0,203.0,4567.112821016183,366.8810577392581,223.023452758789,27.0,64.0,0.0,139.0,17.0,4.665682482513,0.0,0.0,11627.3842286376,7.11354031496296,0.8566440737474036,60.842208538640456,3.9997181155433603,31.822826110811707,31.749670188717886,0.10241829093134802,5.36790441553429,3.2630972670233436,0.9363958028008962,0.0,2.0337346342081966,0.24873013511898806,4.318310207177814,11.149430056961636,6.5739199999670745,8.822665291851086,3.254883967842438,18.325156704133633,,,,,,,,30.503399848938,4.94675493240356,-6.2081732749939,0.0,UD Las Palmas,DEF CENTRAL,,15.0,0.0,0.0,,Tactical,Collective,+1 MD
Fabio GLZ,2022-02-11,68.34716666666668,5013.35033756946,831.498395149864,347.202141105741,19.0,57.4359969697188,0.0,4.0,0.0,2010.0,2018.0,426.384760953106,356.330480886098,91.1677263864706,57.3719949786299,61.8919066703574,38.7976636876462,34.1191806169593,423.412110182643,1143.5680401705,169.0,414.737614689861,4032.0,263.0,5417.98847564492,491.9344139099129,240.6271476745609,37.0,68.0,0.0,195.0,13.0,5.64658466414975,0.0,0.0,14343.2879806892,8.39571560327061,1.3338918177998687,73.35125334485154,5.079978557107819,29.408680681715648,29.52573015706576,0.05852473767505601,7.19758313185252,3.52066017378766,0.9949205404759522,0.0,2.8530809616589807,0.19020539744393206,6.195020669220273,16.731754891139104,6.925551133018749,9.812488272032658,1.14566094731701,22.810455347609263,,,,,,,,25.2618000984191,4.83300495147705,-5.71161651611328,0.0,UD Las Palmas,MC,,15.0,0.0,0.0,,Tactical,Collective,+1 MD
JOEL DEL PINO,2022-02-11,68.34716666666668,3351.91341761918,463.45177224657,265.726830276059,15.0,28.6698583170883,265.726830276059,2.0,15.0,2278.0,2273.0,273.676117518034,196.594288041687,51.1599981308309,32.9229285189248,33.9572353594557,21.6241847889373,20.2253024292181,298.960987077572,776.088482684054,88.0,306.749313414287,4553.0,140.0,3646.310106212328,452.72972774505575,177.3766088485718,41.0,36.0,2.0,104.0,11.0,5.16259547836334,0.0,0.0,8659.24273085254,7.80449417445266,0.7485313675158086,49.04246336891575,3.887898258782621,33.3298381059444,33.25668218385058,0.029262368837528006,6.623972138494729,2.595229875638421,0.5267226390755041,0.029262368837528006,1.5216431795514564,0.16094302860640403,4.374153335947677,11.35509371542913,7.92761617526509,13.506605670817825,0.8553281288945738,23.15359575234194,,,,,,,,25.837200164795,6.14155721664429,-5.56851005554199,0.0,UD Las Palmas,DEF LATERAL,,15.0,0.0,0.0,,Tactical,Collective,+1 MD
Julen Julenfilial,2022-02-11,68.34700000000001,4896.71224333672,744.690194303636,271.854650671533,17.0,67.2222669785299,271.854650671533,5.0,17.0,1964.0,1986.0,326.736429217819,275.16967867763,86.4776213724295,52.2704042014069,60.0100471153885,35.7877737374172,30.5161715728434,448.60763996678,1005.7037295305,143.0,350.965146041362,3955.0,210.0,5235.789160986783,470.1916217803954,181.1110858917234,42.0,53.0,1.0,157.0,13.0,5.60719958793401,0.0,0.0,14052.9848465468,8.45519786122872,1.2652731118034366,71.64487458610795,3.977565228488931,28.735716271379868,29.057603113523633,0.07315610048721961,6.8794771062430735,2.6498761597688762,0.775454665164528,0.014631220097443925,2.297101555298696,0.19020586126677103,6.56367711774884,14.714672619580961,5.551779176762196,9.602190171991753,1.3728041109624867,20.5383465385173,,,,,,,,25.4832000732421,5.42750024795532,-4.96958303451538,0.0,UD Las Palmas,MC,,15.0,0.0,0.0,,Tactical,Collective,+1 MD
Marc Cardona,2022-02-11,51.26033333333333,3454.40962863435,334.586405725526,153.235683584073,9.0,0.0,153.235683584073,0.0,9.0,1620.0,1623.0,77.7482072338148,31.5249400101056,48.9212089982991,32.5802879429883,31.2396954269357,20.8171818009127,20.5630547955172,250.331279397125,378.826386918723,50.0,101.098954811497,3243.0,91.0,3607.645312218423,247.3394851684573,95.0741806030273,17.0,15.0,0.0,76.0,3.0,4.92001157608848,0.0,0.0,8719.16884632693,6.85879448553678,0.9543677502090461,67.38952722314883,2.989361824622151,31.60338403313804,31.66190881838459,0.0,4.8251634174922255,1.854732000761355,0.2926239262327596,0.0,1.4826278929126486,0.05852478524655192,4.883528122403776,7.3902443133818165,4.435944200533405,7.1601087235922085,0.0,10.96645816924979,,,,,,,,23.7335998535156,4.80414581298828,-5.64600992202759,0.0,UD Las Palmas,DELANTERO,,15.0,0.0,0.0,,Tactical,Collective,+1 MD
Oscar Clemente,2022-02-11,68.34716666666668,4953.3502524611,609.632821558535,120.570506697253,9.0,33.456359893458,0.0,2.0,0.0,2139.0,2151.0,272.66227002456,163.586925205222,82.426818038907,51.7832080036255,55.9529283277636,35.3606236874147,30.0041059067944,358.58924593937,615.076730411957,93.0,248.610597982859,4292.0,177.0,5107.377119051812,267.7404041290286,75.2495136260986,28.0,37.0,2.0,140.0,8.0,4.7187222517124,0.0,0.0,13057.4545483858,6.68348736251019,1.2060019757791518,72.47338103448959,1.764089318951329,31.296103471736203,31.47167768476137,0.029262368837528006,3.917359229166221,1.1009895112857435,0.5413538234942681,0.029262368837528006,2.0483658186269604,0.11704947535011202,5.246585387924444,8.999301074347732,2.4341203539432095,5.405238686604087,0.6754289155473109,12.417388213287616,,,,,,,,29.19180021286,5.40154027938843,-6.22894334793091,0.0,UD Las Palmas,MC,,15.0,0.0,0.0,,Tactical,Collective,+1 MD
SERGI CARDONA,2022-02-11,68.34733333333332,5272.75155898189,734.848711909674,347.062440178078,19.0,131.150203647093,0.0,9.0,0.0,2128.0,2144.0,327.12453444773,283.370354573831,80.6934261491276,52.0990783558074,53.0445378493268,34.1097240186746,31.9708541881329,445.94176342376,1042.0074953844,136.0,322.271120999854,4281.0,230.0,5750.964202807061,513.8072128295898,249.5010910034179,44.0,51.0,0.0,179.0,20.0,5.42079547516102,0.0,0.0,14669.121526001,8.03713884434396,1.180637520348918,77.14641232989179,5.077922184402387,31.135084519269228,31.369182899113355,0.13168033866232287,7.517589754727177,3.6504875733276783,0.7461885857531628,0.0,2.618975624506199,0.2926229748051619,6.52464027014602,15.245766653432957,6.582188375381978,9.744574670019164,2.4873199918491258,19.762120094761304,,,,,,,,27.1727997779846,4.98562717437744,-6.70655727386475,0.0,UD Las Palmas,DEF LATERAL,,15.0,0.0,0.0,,Tactical,Collective,+1 MD
Álvaro Jimenez,2022-02-11,68.34716666666668,5188.28244491363,767.165305499931,214.778508762507,13.0,86.2596621998188,214.778508762507,6.0,13.0,2117.0,2127.0,383.214510141497,264.410993167739,84.5003112180352,56.0494054689147,53.9627276866302,39.7459065603966,30.9563870111474,410.717368265278,917.753832950002,125.0,375.545511669633,4250.0,219.0,5489.320615875956,376.19578170776407,166.5107841491701,39.0,56.0,1.0,163.0,12.0,5.17005151771357,0.0,0.0,14007.9416422967,7.93559080874484,1.2363396368740256,75.9107172681671,3.14246397089136,30.974217414523395,31.120529258711034,0.08778710651258402,5.504189859727382,2.4362499905995136,0.8193463274507842,0.014631184418764003,2.3848830602585327,0.17557421302516804,6.009281559078693,13.427825580919011,4.139684202679957,7.250873207116361,1.6625860892439288,17.68897207687158,,,,,,,,27.6413998603821,5.70107746124268,-6.3670916557312,0.0,UD Las Palmas,EXTREMO,,15.0,0.0,0.0,,Tactical,Collective,+1 MD
ALEX SUAREZ,2022-02-12,0.0,2447.54730431015,230.128594152086,46.4808098296366,2.0,24.8888239814688,0.0,1.0,0.0,2051.0,2078.0,66.4079186192537,86.6054682441,37.0136685333968,24.3193556052224,23.887673596366,16.6980627298096,14.0791104554791,157.640460448839,238.547205057292,42.0,44.7520416254067,4130.0,74.0,2518.9169381212555,66.65543556213379,41.9541835784912,6.0,16.0,0.0,58.0,8.0,4.15522433913895,0.0,0.0,6379.73670492095,6.12966162950712,,,,,,,,,,,,,,,1.8990770780112614,2.7233563757788475,1.016888373827929,9.746377716059195,,,,,,,,28.8618003845214,4.36863660812378,-4.52782392501831,0.0,UD Las Palmas,DEF CENTRAL,,19.0,0.0,0.0,,Tactical,Collective,-1 MD
